Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-05-09 18:00,9.101333333,32.2985,0.065,0.398333333,0.483333333,54.9585,1.422558967,36.17516667,1.42341075,99462.56333,0.403,1.415,1.819,38.549,7.606,5.673,1.942,993.357,4.291,40.838
2020-05-09 19:00,8.571666667,33.38166667,0.205,0.668333333,0.826666667,53.86366667,1.42254585,36.27716667,1.423391733,99477.00833,0.486,1.85,2.563,39.169,4.891,2.63,2.254,993.501,4.099,41.689
2020-05-09 20:00,7.741166667,35.17116667,0.246666667,0.706666667,0.858333333,54.3405,1.4224805,38.59216667,1.423346583,99536.33167,0.364,1.856,2.296,40.605,4.995,2.725,2.272,994.028,3.392,44.08
2020-05-09 21:00,7.068333333,36.70833333,0.235,0.663333333,0.821666667,51.23366667,1.422498617,40.41633333,1.4233105,99598.69333,0.474,3.394,3.87,38.625,3.7,1.581,2.118,994.645,2.993,45.541
2020-05-09 22:00,6.341666667,38.6245,3.803333333,4.555,4.781666667,48.74716667,1.422500383,42.43583333,1.423271183,99621.05667,0.397,4.756,5.153,36.41,3.784,1.566,2.219,994.851,2.095,48.381
2020-05-09 23:00,5.494333333,42.7395,0.426666667,0.955,1.086666667,46.51433333,1.42248885,42.66916667,1.42324045,99608.81167,0.386,4.641,5.026,35.574,4.676,2.179,2.494,994.682,1.257,54.458
2020-05-10 0:00,4.851,45.26783333,0.576666667,1.185,1.36,44.1855,1.42249275,44.84766667,1.423202883,99624.64167,0.596,7.127,7.763,32.632,4.868,2.102,2.768,994.794,0.923,56.991
2020-05-10 1:00,4.86,46.35483333,1.168333333,1.968333333,2.29,44.56733333,1.422485633,51.93016667,1.423153317,99646.70333,0.279,9.934,10.211,28.928,6.455,2.981,3.473,995.006,1.16,57.246
2020-05-10 2:00,5.614833333,43.82266667,1,1.715,1.925,44.23966667,1.42254315,47.98733333,1.423206983,99644.12833,0.269,7.497,7.765,32.321,5.521,2.233,3.284,995.022,1.789,53.943
2020-05-10 3:00,6.013166667,42.30283333,0.706666667,1.351666667,1.52,44.26783333,1.422569217,44.99933333,1.423241867,99625.82667,0.239,5.347,5.585,34.024,5.554,2.51,3.042,994.853,1.847,53.297
2020-05-10 4:00,5.790666667,42.96583333,0.808333333,1.466666667,1.65,44.00733333,1.422559583,44.69866667,1.423236267,99600.91833,0.234,5.967,6.201,32.318,5.524,2.376,3.146,994.61,1.723,54.375
2020-05-10 5:00,5.085,45.045,0.94,1.678333333,1.943333333,43.8955,1.422514283,44.96633333,1.4232101,99575.59333,0.484,8.801,9.285,28.266,6.177,2.892,3.283,994.28,0.93,57.388
2020-05-10 6:00,4.7685,46.84483333,1.111666667,1.966666667,2.258333333,44.28716667,1.422485217,54.35,1.423133117,99596.615,0.937,11.601,12.538,24.73,6.111,2.64,3.47,994.481,0.715,58.72
2020-05-10 7:00,8.036666667,40.3025,1.243333333,2.135,2.405,42.2155,1.422747083,53.68183333,1.423250117,99586.65667,1.377,6.558,7.935,30.665,5.943,2.523,3.421,994.556,2.459,54.218
2020-05-10 8:00,10.16766667,36.45933333,1.175,1.87,1.993333333,44.66383333,1.422840467,37.52183333,1.423438067,99573.95667,1.102,5.313,6.415,35.099,5.116,1.925,3.191,994.533,3.824,51.346
2020-05-10 9:00,10.41283333,36.56133333,0.78,1.35,1.496666667,45.96233333,1.42283055,41.7625,1.423416317,99532.375,0.809,3.033,3.843,37.744,5.196,2.325,2.865,994.151,5.078,47.954
2020-05-10 10:00,10.853,35.95616667,1.178333333,1.901666667,2.096666667,46.098,1.42285735,36.27566667,1.4234706,99543.915,0.968,4.19,5.2,36.433,5.921,2.635,3.286,994.281,4.907,48.294
2020-05-10 11:00,9.985833333,44.99766667,2.858333333,3.998333333,4.278333333,48.14916667,1.4227572,38.45416667,1.4234251,99543.74833,1.071,5.814,6.885,33.913,8.221,4.249,3.973,994.243,4.241,62.986
2020-05-10 12:00,9.651666667,46.84133333,7.245,8.953333333,9.453333333,42.13266667,1.4228574,43.5805,1.423377167,99524.95333,1.14,5.763,6.856,34.666,9.435,4.643,4.79,994.018,4.353,62.769
2020-05-10 13:00,10.12316667,51.20233333,4.828333333,6.665,7.053333333,41.24933333,1.4229073,48.09583333,1.423361333,99473.65333,1.843,6.609,8.52,31.987,9.192,4.04,5.152,993.53,5.073,70.702
2020-05-10 14:00,10.63133333,51.84933333,3.915,5.953333333,6.383333333,41.01616667,1.4229463,44.5375,1.423404167,99421.24667,1.389,5.966,7.355,31.663,9.915,4.367,5.55,992.986,5.639,71.812
2020-05-10 15:00,11.48033333,49.2975,3.378333333,5.113333333,5.468333333,41.276,1.422998167,42.30966667,1.423449233,99373.14833,0.95,3.878,4.828,36.126,9.438,4.248,5.189,992.594,6.859,66.854
2020-05-10 16:00,13.84683333,43.38433333,3.585,4.981666667,5.216666667,39.60483333,1.423220433,45.65683333,1.423522717,99313.51667,1.13,3.099,4.229,38.278,8.18,3.426,4.754,992.099,8.611,61.145
2020-05-10 17:00,13.6565,42.42216667,4.236666667,5.831666667,6.18,40.63916667,1.423175283,29.15383333,1.423627883,99292.495,0.667,3.536,4.203,35.757,8.806,3.81,4.997,991.835,7.422,63.252
2020-05-10 18:00,11.06366667,50.54516667,4.781666667,6.701666667,7.076666667,40.8175,1.422979367,40.22783333,1.4234497,99312.68833,0.509,4.116,4.625,34.363,9.455,4.038,5.418,991.922,6.296,68.921
2020-05-10 19:00,10.2975,53.02383333,4.173333333,6.055,6.415,40.59266667,1.422932467,43.22183333,1.42340205,99312.60667,0.369,4.195,4.563,32.172,9.164,3.692,5.472,991.847,6.126,70.426
2020-05-10 20:00,9.6285,54.34983333,5.006666667,7.336666667,7.803333333,41.16683333,1.4228756,46.05033333,1.423358833,99299.71167,0.329,4.66,4.989,31.806,8.801,2.968,5.832,991.669,5.468,71.906
2020-05-10 21:00,8.883,55.53816667,4.735,7.013333333,7.505,42.53083333,1.4227977,47.5045,1.423322917,99305.79667,0.514,4.357,4.583,31.323,9.3,3.323,5.978,991.706,4.735,73.618
2020-05-10 22:00,8.477666667,56.06216667,4.01,6.085,6.481666667,42.47233333,1.422771533,48.34616667,1.423303033,99297.95167,0.39,3.571,3.936,31.464,8.314,2.777,5.537,991.621,4.442,73.569
2020-05-10 23:00,7.997333333,55.88616667,1.713333333,2.683333333,2.868333333,44.09466667,1.422706283,48.88566667,1.423282633,99265.36,0.382,2.953,3.335,32.296,5.007,1.392,3.615,991.234,3.836,73.449
2020-05-11 0:00,7.560833333,55.32383333,1.491666667,2.338333333,2.558333333,43.176,1.42269555,50.51216667,1.423256183,99235.96833,0.675,4.16,4.836,30.447,5.511,2.06,3.451,990.926,3.833,71.057
2020-05-11 1:00,7.5,49.69166667,1.078333333,1.668333333,1.821666667,42.92383333,1.422696633,48.79216667,1.423266267,99217.595,0.696,4.687,5.379,31.324,3.949,1.067,2.882,990.717,3.652,63.563
2020-05-11 2:00,7.208,52.085,0.971666667,1.505,1.635,43.41566667,1.422666867,51.7435,1.423235317,99190.57333,0.687,4.529,5.216,29.692,4.29,1.382,2.909,990.45,3.155,68.212
2020-05-11 3:00,6.716833333,56.65683333,1.641666667,2.226666667,2.393333333,43.521,1.422631683,49.96066667,1.42323105,99178.10333,1.66,5.077,6.641,29.479,4.511,1.55,2.961,990.262,2.351,75.361
2020-05-11 4:00,6.028833333,60.8455,3.893333333,4.991666667,5.206666667,44.52883333,1.422565033,53.47433333,1.4231826,99160.54667,1.183,6.5,7.683,26.087,5.04,1.383,3.659,990.063,1.354,80.135
2020-05-11 5:00,5.3155,63.7905,3.521666667,4.891666667,5.181666667,43.9035,1.42252975,55.83516667,1.42314155,99160.70167,1.681,5.854,7.535,26.541,5.77,1.735,4.035,989.948,0.825,83.546
2020-05-11 6:00,5.139666667,65.002,3.961666667,5.221666667,5.495,43.997,1.422515967,58.54883333,1.423116283,99198.215,2.237,7.351,9.588,24.938,6.014,2.16,3.855,990.328,0.845,84.534
2020-05-11 7:00,5.226333333,64.84633333,3.08,4.241666667,4.485,45.21816667,1.422497083,65.1215,1.423073017,99235.42167,3.458,10.789,14.247,21.973,5.78,2.019,3.761,990.733,0.815,83.782
2020-05-11 8:00,5.378666667,65.37,3.211666667,4.358333333,4.646666667,45.392,1.422503733,63.05083333,1.423092767,99279.12,3.112,7.987,11.098,23.705,5.73,1.978,3.752,991.156,1.102,83.729
2020-05-11 9:00,6.485666667,64.64633333,5.23,6.533333333,7.038333333,43.79616667,1.422610567,64.19833333,1.423122617,99323.64,4.192,5.908,10.149,24.408,7.635,3.479,4.155,991.658,2.284,81.719
2020-05-11 10:00,8.024333333,61.75316667,3.245,6.613333333,8.705,43.28,1.42272465,63.7475,1.423178467,99369.17,9.265,6.341,15.527,23.257,19.853,10.81,9.035,992.215,3.47,79.388
2020-05-11 11:00,10.00483333,58.63383333,1.355,2.02,2.135,41.08066667,1.422902767,60.7255,1.423267633,99413.48,2.127,3.781,5.908,24.864,4.151,1.097,3.057,992.728,4.84,77.132
2020-05-11 12:00,10.76,55.7045,1.996666667,2.871666667,3.038333333,41.45433333,1.422945933,49.37233333,1.423374217,99430.84167,2.003,3.817,5.77,24.255,5.402,1.8,3.604,992.91,4.922,75.397
2020-05-11 13:00,11.41866667,49.514,0.863333333,1.421666667,1.526666667,37.63083333,1.4230686,49.08716667,1.423398883,99424.81833,1.75,2.427,4.177,21.528,5.063,2.22,2.843,992.918,5.952,65.097
2020-05-11 14:00,12.9045,40.88816667,3.508333333,4.006666667,4.131666667,35.95883333,1.423206617,45.75083333,1.423475717,99454.98167,1.499,1.818,3.317,22.072,4.094,2.386,1.713,993.305,7.163,54.936
2020-05-11 15:00,15.08933333,33.92433333,0.055,0.176666667,0.22,39.96883333,1.423319583,40.2885,1.423616417,99477.36,1.692,1.383,3.093,23.291,4.54,2.9,1.639,993.606,7.458,49.981
2020-05-11 16:00,15.74083333,30.8245,0.646666667,1.373333333,1.51,48.97716667,1.423195783,39.18483333,1.423656767,99490.11,1.101,1.29,2.386,25.676,6.269,3.595,2.674,993.788,7.479,48.23
2020-05-11 17:00,15.38083333,30.57016667,2.03,3.418333333,3.688333333,49.84133333,1.423143817,39.85216667,1.423634033,99511.36667,1.056,1.385,2.441,27.024,9.137,5.078,4.059,993.999,7.668,47.161
2020-05-11 18:00,12.97266667,34.65,8.263333333,11.295,11.89666667,48.9005,1.422957683,32.57033333,1.423578883,99542.81,0.656,1.612,2.267,25.399,9.963,4.935,5.024,994.217,6.341,49.926
2020-05-11 19:00,10.43233333,38.94483333,8.606666667,11.83,12.93833333,46.8985,1.422812633,46.01483333,1.423386817,99578.36,0.627,2.137,2.764,23.423,9.304,3.681,5.622,994.49,5.25,52.276
2020-05-11 20:00,8.589666667,41.9595,2.523333333,3.931666667,4.266666667,44.1005,1.422745883,45.81416667,1.423324817,99620.075,0.563,3.037,3.601,21.682,8.177,3.531,4.644,994.794,3.955,55.417
