Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-07-23 07:00:00,22.497166666666672,72.41516666666668,6.771666666666669,9.374999999999998,9.738333333333332,47.875499999999995,1.4267935166666668,143.83199999999997,1.4169072666666664,99716.65499999996,2.033,7.646,9.679,19.01,10.142000000000001,5.52,4.622,995.591,18.879,89.84200000000001
2020-07-23 08:00:00,24.366999999999994,68.32400000000001,6.2216666666666685,8.594999999999999,8.938333333333333,46.71266666666667,1.426969766666666,140.8963333333333,1.4170642833333338,99744.8516666667,2.1790000000000003,6.156000000000001,8.245,21.128,9.156,4.646,4.511,995.985,20.254,85.45700000000001
2020-07-23 09:00:00,26.684833333333337,60.083999999999975,6.143333333333333,8.251666666666669,8.515000000000002,45.98783333333334,1.4271782333333334,131.56816666666663,1.4173096999999995,99765.94166666665,1.742,4.562,6.306,24.861,11.347000000000001,6.577999999999999,4.768,996.33,21.997,77.497
2020-07-23 10:00:00,29.17566666666666,50.39999999999999,5.941666666666666,7.658333333333335,7.926666666666668,49.95183333333333,1.4273215166666666,114.33233333333334,1.4176703999999998,99761.82166666664,1.214,3.612,4.8260000000000005,31.453000000000003,13.294,8.03,5.261,996.454,23.796999999999997,66.887
2020-07-23 11:00:00,31.905833333333327,43.75699999999999,4.688333333333333,6.185000000000001,6.424999999999999,58.23583333333332,1.4274052166666666,108.67550000000001,1.4179891499999995,99767.87833333333,0.735,2.548,3.282,39.689,11.335999999999999,6.187,5.148,996.682,25.634,58.935
2020-07-23 12:00:00,33.97666666666667,38.55883333333333,3.604999999999999,4.788333333333332,4.975000000000002,58.81883333333334,1.42760245,123.58833333333334,1.4180971500000004,99743.00500000005,0.6609999999999999,2.377,3.0380000000000003,41.946000000000005,10.558,5.765,4.797,996.4960000000001,27.135,52.086999999999996
2020-07-23 13:00:00,33.99250000000001,37.709833333333336,3.48,4.638333333333333,4.804999999999998,60.26816666666665,1.4275718333333332,145.89383333333333,1.4179204333333335,99711.12166666664,0.455,2.037,2.492,47.663000000000004,11.47,6.716,4.753,996.21,28.141,48.97
2020-07-23 14:00:00,35.19349999999999,34.48999999999999,3.605000000000001,4.951666666666666,5.198333333333332,62.243000000000016,1.42765305,148.4491666666667,1.4180387333333337,99710.84499999999,0.589,2.378,2.967,47.13399999999999,11.585999999999999,6.622999999999999,4.9639999999999995,996.2439999999999,29.064,44.685
2020-07-23 15:00:00,34.76683333333333,34.24633333333333,3.7133333333333325,5.001666666666665,5.186666666666667,63.47466666666664,1.4275809999999998,152.5535,1.4179564166666665,99689.18999999997,0.529,2.546,3.075,47.298,12.285,6.95,5.334,996.0139999999999,28.513,45.593999999999994
2020-07-23 16:00:00,34.29166666666666,35.059333333333335,3.8583333333333347,5.256666666666666,5.445000000000001,61.85966666666666,1.4275675999999997,145.82366666666664,1.41795555,99690.73999999999,0.402,2.276,2.678,46.635,11.758,6.527,5.232,996.003,27.997,47.056000000000004
